Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,means,dispersions,dispersions_norm,highly_variable,velocity_gamma,velocity_qreg_ratio,velocity_r2,velocity_genes
GALNTL6,ENSG00000174473,4,173041559,171812254,+,-0.1049,1.2641834,6.094186,1.3764288240994773,True,0.4114666,0.4114666,0.013645708560943604,True
CCDC127,ENSG00000164366,5,218153,196868,-,-0.0079,3.4800313,6.5357184,0.9761737867178008,True,0.0028290113,0.0028290113,-1.9840688705444336,False
SLC12A7,ENSG00000113504,5,1112063,1050384,-,-0.1403,3.359749,7.8849545,2.6499406662583755,True,0.014249647,0.014249647,0.2382945418357849,True
ANKH,ENSG00000154122,5,14871778,14704800,-,-0.1251,3.6814277,7.705192,2.3299768747093768,True,0.15918308,0.15918308,-1.3994395732879639,False
CPLANE1,ENSG00000197603,5,37249428,37106228,-,-0.0325,1.0117767,5.247124,0.8840913330316931,True,0.26059073,0.26059073,-0.9523501396179199,False
RICTOR,ENSG00000164327,5,39074399,38937920,-,-0.1069,3.0434787,6.484187,1.1117760904224172,True,0.122709796,0.122709796,-2.7667436599731445,False
PLK2,ENSG00000145632,5,58460139,58453982,-,-0.0102,0.8203489,5.2466593,0.883557077621076,True,0.0022438269,0.0022438269,-0.1280536651611328,False
SERINC5,ENSG00000164300,5,80256048,80111651,-,-0.0321,0.6048377,5.3542476,1.0071914509975932,True,0.7116351,0.7116351,0.06813627481460571,True
SSBP2,ENSG00000145687,5,81751797,81413021,-,-0.0901,3.1999109,6.7719827,1.2692664981844257,True,0.39603728,0.39603728,0.36859840154647827,True
KIAA0825,ENSG00000185261,5,94618597,94152966,-,-0.0669,0.84777194,5.331926,0.9815406158367694,True,0.39627603,0.39627603,-0.1795560121536255,False
AC009126.1,ENSG00000247121,5,96935809,96814028,-,-0.0918,1.9184457,6.001742,0.9078234524224552,True,0.072039925,0.072039925,-0.6295211315155029,False
MARCH3,ENSG00000173926,5,127030558,126867714,-,-0.0926,3.2881582,7.1817174,1.777554453626189,True,0.22872072,0.22872072,-1.7613646984100342,False
MIR3936HG,ENSG00000233006,5,132370170,132311285,-,-0.0302,0.4894505,4.6263347,1.3614078983376592,True,0.14153334,0.14153334,-0.23353123664855957,False
SEPTIN8,ENSG00000164402,5,132807241,132750819,-,-0.0725,2.1612797,6.4585805,1.2147947290687784,True,0.0075036683,0.0075036683,-0.26237571239471436,False
AFF4,ENSG00000072364,5,132963634,132875395,-,-0.1311,4.298885,7.050158,1.464533315419786,True,0.10694868,0.10694868,-0.5623610019683838,False
CSF1R,ENSG00000182578,5,150113372,150053291,-,-0.0571,1.1046482,6.32499,1.6359922719308366,True,0.028242938,0.028242938,0.4918521046638489,True
SLC36A3,ENSG00000186334,5,151303766,151276762,-,-0.0317,0.27919656,4.5610557,1.3053483362576543,True,0.5434236,0.5434236,0.969710448756814,True
SPARC,ENSG00000113140,5,151686975,151661096,-,0.0554,0.8719629,5.4025245,1.062668532836063,True,0.03361145,0.03361145,-0.6124750375747681,False
LINC01861,ENSG00000251183,5,153898987,153887428,-,-0.0399,0.19538862,4.3158445,1.0947687197358715,True,4.7882943,4.7882943,0.9999999999999806,True
FAXDC2,ENSG00000170271,5,154859252,154818492,-,0.0033,0.40672293,5.0249214,1.703701687702084,True,1.2700008,1.2700008,-0.5487090349197388,False
GEMIN5,ENSG00000082516,5,154938211,154887411,-,0.0182,3.348972,6.508582,0.9425103779222156,True,0.050320216,0.050320216,-0.7872000932693481,False
EBF1,ENSG00000164330,5,159099916,158695916,-,-0.1715,3.8212814,7.2775674,1.784082136077203,True,1.3982843,1.3982843,0.4807273745536804,True
STK10,ENSG00000072786,5,172188224,172042079,-,-0.1906,4.8431954,7.4170823,1.5366531977515807,True,0.11216127,0.11216127,-1.2256500720977783,False
PDLIM7,ENSG00000196923,5,177497606,177483394,-,-0.1501,3.5740569,7.324652,1.8441893960181654,True,0.0051923385,0.0051923385,-0.1639641523361206,False
FAM193B,ENSG00000146067,5,177554563,177519789,-,-0.0857,2.6781285,6.456146,1.0794485836276453,True,0.11139014,0.11139014,-0.952682375907898,False
AC139795.1,ENSG00000246596,5,177672209,177619059,-,-0.0874,2.4655368,7.1275606,1.9530570205674904,True,0.28618643,0.28618643,-0.8098201751708984,False
FAM153A,ENSG00000170074,5,177783398,177707981,-,-0.0266,0.5787131,5.6056485,1.2960871875288356,True,0.03831247,0.03831247,-0.09222221374511719,False
CLK4,ENSG00000113240,5,178630615,178602664,-,-0.253,4.3242464,6.8687987,1.22339333870177,True,0.009291233,0.009291233,-1.2339258193969727,False
RNF130,ENSG00000113269,5,180072113,179911651,-,-0.1004,1.468158,6.1983967,1.4936249401948354,True,0.053272527,0.053272527,-0.4974055290222168,False
AC008443.4,ENSG00000248514,5,181206120,181205361,-,-0.0649,0.16472822,4.129361,0.9346226439396949,True,0.4842507,0.4842507,0.9999999999999492,True
CEP72,ENSG00000112877,5,667168,612340,+,-0.0136,2.9718277,7.23802,1.9808328378652151,True,0.41629574,0.41629574,0.732072651386261,True
ANKRD33B,ENSG00000164236,5,10657816,10564070,+,-0.0382,1.5984929,6.016845,0.9246183639236197,True,0.60104805,0.60104805,-1.0082542896270752,False
OTULINL,ENSG00000145569,5,14616180,14581792,+,0.0543,0.38245034,4.6861496,1.4127750826099592,True,0.14704184,0.14704184,-0.12040174007415771,False
C5orf17,ENSG00000248874,5,24178263,23951348,+,-0.0423,0.951876,5.5315695,1.2109597523325228,True,1.1594312,1.1594312,-0.47775161266326904,False
SPEF2,ENSG00000152582,5,35814611,35617844,+,-0.0768,0.9095303,6.243497,2.029066432496011,True,0.00232905,0.00232905,0.5074568688869476,False
AC008875.2,ENSG00000286656,5,42997480,42995134,+,-0.0356,0.57293016,5.293147,0.9369782350486382,True,0.007767287,0.007767287,-0.2947976589202881,False
PARP8,ENSG00000151883,5,50846519,50665899,+,-0.1921,3.4352834,7.2060966,1.8077976331143522,True,0.21528459,0.21528459,0.5483152568340302,True
AC025442.2,ENSG00000285999,5,66093937,66085405,+,0.019,0.42769167,4.512902,1.2639952980092148,True,0.8541114,0.8541114,-0.7432787418365479,False
MARVELD2,ENSG00000152939,5,69444330,69415065,+,-0.1157,2.303754,6.5476966,1.3131400333364156,True,0.001317929,0.001317929,-0.5196958780288696,False
MAP1B,ENSG00000131711,5,72209565,72107234,+,-0.1173,2.5005717,6.55256,1.3185069537614016,True,0.09100315,0.09100315,0.13206446170806885,True
FCHO2,ENSG00000157107,5,73090522,72956041,+,-0.0785,0.9282962,5.755151,1.467886741000978,True,0.036429305,0.036429305,-0.13810205459594727,False
S100Z,ENSG00000171643,5,76921650,76850001,+,-0.1188,2.135777,6.3644767,1.1109451608884682,True,0.17542836,0.17542836,0.3307165503501892,True
CRHBP,ENSG00000145708,5,76981158,76953045,+,-0.0742,0.4195502,4.5514154,1.2970696206508505,True,2.2018008,2.2018008,0.0393979549407959,True
CMYA5,ENSG00000164309,5,79800240,79689836,+,0.0548,0.15976402,4.096213,0.906155934099551,True,0.22126113,0.22126113,-0.27523839473724365,False
LINC02161,ENSG00000250437,5,89677701,89581209,+,-0.0914,1.2461519,6.7563477,2.1210997647723033,True,1.7667639,1.7667639,0.9999999999999979,True
ARRDC3-AS1,ENSG00000281357,5,91612566,91380349,+,-0.0544,0.20820728,4.386013,1.1550272208192975,True,1.255393,1.255393,-0.8860245943069458,False
AC008592.1,ENSG00000250362,5,95874519,95861786,+,0.0305,0.885797,5.6393657,1.3348330337695826,True,0.41584173,0.41584173,-0.15010333061218262,False
LINC00992,ENSG00000248663,5,117546298,117415509,+,-0.0708,0.2205148,4.449817,1.2098202217195109,True,3.5726573,3.5726573,0.9999217118602246,True
LEAP2,ENSG00000164406,5,132875046,132873444,+,-0.0784,0.9773923,5.49939,1.1739810586038166,True,0.005645747,0.005645747,-0.1771845817565918,False
JADE2,ENSG00000043143,5,134583230,134524312,+,-0.0595,3.2528863,7.2914515,1.9136827743262403,True,0.113498315,0.113498315,-0.5398046970367432,False
EGR1,ENSG00000120738,5,138469303,138465479,+,-0.0892,2.1379778,6.327751,1.070416202734532,True,0.021444276,0.021444276,-0.349453330039978,False
HARS2,ENSG00000112855,5,140699305,140691430,+,-0.1282,3.6728497,6.976623,1.399904317298343,True,0.03960539,0.03960539,-0.4320511817932129,False
DELE1,ENSG00000081791,5,141942047,141923855,+,-0.0872,4.5063972,6.8763814,1.2334754443808498,True,0.09626692,0.09626692,-1.2749476432800293,False
HMGXB3,ENSG00000113716,5,150053142,150000046,+,-0.0674,4.3146086,7.2370763,1.7130646383839796,True,0.07101677,0.07101677,-1.2549009323120117,False
NDST1,ENSG00000070614,5,150558211,150485818,+,-0.0351,3.1191242,6.6080008,1.065842119478812,True,0.06786389,0.06786389,-0.1927257776260376,False
ITK,ENSG00000113263,5,157255191,157142933,+,0.0413,0.2668336,4.5099006,1.261417950428999,True,0.016286798,0.016286798,-0.20587289333343506,False
CYFIP2,ENSG00000055163,5,157395595,157266079,+,-0.0624,5.427511,6.924554,0.9295820316196176,True,0.07250562,0.07250562,-7.229931831359863,False
AC008691.1,ENSG00000249738,5,159805536,159310745,+,-0.0237,0.68608284,5.34727,0.9991732362041997,True,3.7505212,3.7505212,-0.07336890697479248,False
MIR3142HG,ENSG00000253522,5,160487426,160438594,+,0.0132,0.9192543,5.5248423,1.2032292135294615,True,0.37197778,0.37197778,-0.5134913921356201,False
CREBRF,ENSG00000164463,5,173139284,173056352,+,-0.1255,3.4116657,6.7138395,1.197138227585932,True,0.15575604,0.15575604,-0.2913099527359009,False
RGS14,ENSG00000169220,5,177372596,177357924,+,-0.1796,4.58962,7.1218276,1.1789281284693824,True,0.03386141,0.03386141,-0.5346254110336304,False
FAM153CP,ENSG00000204677,5,178086529,178006348,+,-0.0852,0.28014287,4.107325,0.9156987539294446,True,0.2934488,0.2934488,0.28848713636398315,True
N4BP3,ENSG00000145911,5,178126081,178113532,+,-0.1471,3.8203537,7.350707,1.877450361650853,True,0.00051494065,0.00051494065,-1.156609296798706,False
RMND5B,ENSG00000145916,5,178150568,178130996,+,-0.1015,4.9406605,7.0695033,1.1155329933381084,True,0.02621593,0.02621593,-0.6777949333190918,False
ZNF354C,ENSG00000177932,5,179083977,179060373,+,-0.0782,1.7010769,7.030859,2.052201488839892,True,0.2690892,0.2690892,0.8621117472648621,True
MAML1,ENSG00000161021,5,179777283,179732822,+,-0.0775,3.2793045,7.9160714,2.6885421716050435,True,0.183235,0.183235,-1.0349762439727783,False
CNOT6,ENSG00000113300,5,180578358,180494379,+,-0.0762,2.5291831,6.2222967,0.9540404875009453,True,0.069580175,0.069580175,-1.2448158264160156,False
BTNL9,ENSG00000165810,5,181061521,181040225,+,-0.1515,2.6918187,6.8345947,1.5157437641380047,True,0.06354611,0.06354611,0.44926393032073975,True
EXOC2,ENSG00000112685,6,693139,485154,-,-0.1834,4.022886,7.074685,1.5250878030201978,True,0.03654981,0.03654981,-1.6835966110229492,False
SERPINB9P1,ENSG00000230438,6,2881407,2851230,-,-0.1341,3.309989,7.936497,2.7138809717801946,True,0.07204289,0.07204289,-1.1808631420135498,False
SERPINB6,ENSG00000124570,6,2972165,2948159,-,-0.2516,4.088663,7.4492035,1.9951144295242464,True,0.028972525,0.028972525,0.16410058736801147,True
NRN1,ENSG00000124785,6,6007605,5997999,-,0.0778,0.2674208,4.165539,0.9656908614342892,True,0.22020376,0.22020376,-1.1963112354278564,False
GFOD1,ENSG00000145990,6,13487662,13357830,-,-0.0937,3.028287,7.867653,2.706705672086678,True,0.026227986,0.026227986,-1.8782985210418701,False
KIF13A,ENSG00000137177,6,17987635,17759183,-,-0.0601,0.93471414,5.997036,1.7458475021739916,True,0.18398234,0.18398234,-0.15476524829864502,False
KIAA0319,ENSG00000137261,6,24646191,24544104,-,-0.0882,2.4992857,8.235339,3.1755614026558265,True,0.013534489,0.013534489,-0.0482715368270874,False
RIPOR2,ENSG00000111913,6,25042170,24804282,-,-0.3751,5.352244,7.5699267,1.7317445420905229,True,0.22524516,0.22524516,0.671609491109848,True
ZKSCAN4,ENSG00000187626,6,28252269,28241697,-,-0.0414,2.3939419,7.0308623,1.8463442879561234,True,0.02544876,0.02544876,-0.32131993770599365,False
ZNF311,ENSG00000197935,6,29005316,28994785,-,-0.0826,1.3025954,6.834706,2.2092218102997165,True,0.006726655,0.006726655,0.7107400000095367,False
GNL1,ENSG00000204590,6,30557174,30541377,-,-0.0516,4.423753,6.7752776,1.0990452552766294,True,0.04322639,0.04322639,-0.08582806587219238,False
LTB,ENSG00000227507,6,31582522,31580525,-,-0.4017,5.409315,7.951613,2.206159232127043,True,0.007988195,0.007988195,0.712549090385437,False
DDAH2,ENSG00000213722,6,31730617,31727038,-,-0.2115,4.2403603,6.617682,0.8895020474318762,True,0.0076715387,0.0076715387,0.02744436264038086,False
VWA7,ENSG00000204396,6,31777328,31765590,-,-0.0697,1.4722733,6.404972,1.7259407977938352,True,0.0014968533,0.0014968533,-0.13493263721466064,False
HSPA1L,ENSG00000204390,6,31815283,31809619,-,-0.0796,2.248542,7.837862,2.736919981079636,True,0.00032794193,0.00032794193,-0.15094923973083496,False
HLA-DOA,ENSG00000204252,6,33009591,33004182,-,-0.2051,4.973535,8.023303,2.2711388620280792,True,0.0011971905,0.0011971905,0.5473569929599762,False
HLA-DPA2,ENSG00000231461,6,33097295,33091753,-,-0.0789,0.23083042,4.482217,1.2376440278893435,True,7.2115583,7.2115583,0.6060876548290253,True
ILRUN,ENSG00000196821,6,34696859,34587288,-,-0.1547,4.20392,7.1573167,1.607014226314533,True,0.29267144,0.29267144,-0.06641960144042969,False
BTBD9,ENSG00000183826,6,38640148,38168451,-,-0.0641,2.3658464,6.319923,1.0617772447369838,True,1.5292269,1.5292269,-2.217633008956909,False
SAYSD1,ENSG00000112167,6,39115186,39104063,-,-0.0995,3.7128475,7.2462893,1.7441532723910305,True,0.009231196,0.009231196,-0.4971081018447876,False
MOCS1,ENSG00000124615,6,39934551,39899578,-,0.0387,0.4161048,4.4214153,1.185429603047697,True,0.37336352,0.37336352,0.208112895488739,True
TFEB,ENSG00000112561,6,41736259,41683978,-,-0.2769,4.4262075,7.0900254,1.5175420370659005,True,0.12637645,0.12637645,0.39008378982543945,True
CCND3,ENSG00000112576,6,42050357,41934933,-,-0.2906,5.624853,7.41044,0.908560975584198,True,0.12095126,0.12095126,0.7652377486228943,True
GUCA1B,ENSG00000112599,6,42194956,42183284,-,-0.0187,0.4180152,4.6720896,1.4007007783916172,True,0.90645975,0.90645975,-1.011307954788208,False
PEX6,ENSG00000124587,6,42979181,42963865,-,-0.059,2.382967,6.9752417,1.7849633258056683,True,0.009122984,0.009122984,-0.482377290725708,False
ZNF318,ENSG00000171467,6,43369647,43307134,-,-0.1022,2.5360227,7.1737075,2.0039830386054223,True,0.21246693,0.21246693,0.32182252407073975,True
AL109615.3,ENSG00000237686,6,44074652,43995723,-,0.0921,0.40909696,4.4779553,1.2339843908819732,True,3.0039303,3.0039303,0.4646221399307251,True
GCM1,ENSG00000137270,6,53148841,53126961,-,-0.0573,0.50596005,5.0504327,1.7256099611194862,True,0.13296409,0.13296409,0.9644720256328583,True
GCLC,ENSG00000001084,6,53616970,53497341,-,-0.1111,2.4492588,6.7857747,1.5758744417401367,True,0.4807257,0.4807257,0.39771002531051636,True
KHDRBS2-OT,ENSG00000250686,6,61681049,61630233,-,-0.0817,0.21096092,4.4005766,1.167533949417161,True,4.487031,4.487031,0.9999986986684917,True
KHDRBS2,ENSG00000112232,6,62286225,61679961,-,-0.0826,1.3138273,6.8500986,2.2265326182013676,True,0.5683253,0.5683253,0.409542977809906,True
SLC17A5,ENSG00000119899,6,73653992,73593379,-,-0.0894,3.1593168,6.7803636,1.279663238119958,True,0.09080983,0.09080983,-2.6187679767608643,False
TENT5A,ENSG00000112773,6,81752774,81491439,-,-0.0945,1.6967276,6.49944,1.4612638794108057,True,0.29733574,0.29733574,-0.10184204578399658,False
UBE3D,ENSG00000118420,6,83065841,82892390,-,-0.0245,2.3086648,6.1992188,0.9285724793895156,True,0.27307254,0.27307254,-2.9796676635742188,False
GJB7,ENSG00000164411,6,87329278,87282980,-,-0.0487,0.9966007,5.790102,1.5080506928854962,True,0.24868807,0.24868807,-0.5196288824081421,False
CNR1,ENSG00000118432,6,88166359,88139864,-,-0.1301,2.6090991,6.702229,1.3631458601696413,True,0.15232739,0.15232739,0.42539656162261963,True
AL139042.1,ENSG00000234426,6,88442928,88177804,-,-0.0851,0.3135275,4.650903,1.3825066045218095,True,0.31697842,0.31697842,0.8203903436660767,True
AL353135.2,ENSG00000288009,6,89145985,89130887,-,-0.0613,1.6477511,6.300147,1.2396499477290248,True,0.024486898,0.024486898,-0.24976181983947754,False
GABRR2,ENSG00000111886,6,89315299,89254464,-,-0.0623,1.8370209,6.44246,1.3979019818057303,True,0.5074408,0.5074408,-0.8530203104019165,False
BACH2,ENSG00000112182,6,90296908,89926528,-,-0.1634,2.0018084,6.120432,1.0398067262958648,True,5.2597938,5.2597938,0.5523823797702789,True
FBXL4,ENSG00000112234,6,98948006,98868535,-,-0.0984,3.3891377,6.92463,1.4586301970841906,True,0.26981395,0.26981395,-0.3335301876068115,False
SCML4,ENSG00000146285,6,107824317,107702154,-,-0.2106,3.5069156,7.03858,1.5999882388681088,True,0.351102,0.351102,0.6701401770114899,True
SESN1,ENSG00000080546,6,109094819,108986437,-,-0.1685,3.2224886,6.880564,1.403965089684194,True,0.0998835,0.0998835,0.3807063698768616,True
PPIL6,ENSG00000185250,6,109441171,109390215,-,-0.0839,1.2683147,6.7519126,2.116112068471282,True,0.0003343943,0.0003343943,-0.16183805465698242,False
MICAL1,ENSG00000135596,6,109465968,109444062,-,-0.0927,4.528121,6.7435293,1.0568319061243958,True,0.09231634,0.09231634,-0.5487521886825562,False
AK9,ENSG00000155085,6,109691217,109492856,-,-0.1024,2.5086386,6.4476066,1.202684296020379,True,0.20637475,0.20637475,-0.13134336471557617,False
CDK19,ENSG00000155111,6,110815958,110609978,-,0.0008,0.9910916,5.5850143,1.2723755625199846,True,0.94783616,0.94783616,-1.4170114994049072,False
FYN,ENSG00000010810,6,111873452,111660332,-,0.0157,0.35301185,4.9413614,1.6319429912829762,True,0.92100704,0.92100704,-0.2686878442764282,False
LINC02541,ENSG00000230943,6,113650090,113616927,-,-0.0832,1.1643038,5.657488,0.8853158253043354,True,0.3730785,0.3730785,0.367490291595459,True
FRK,ENSG00000111816,6,116060891,115931149,-,0.0957,0.31062692,4.121783,0.9281145751293405,True,0.3491132,0.3491132,0.5434950292110443,True
ZUP1,ENSG00000153975,6,116668794,116635618,-,-0.0781,3.0346684,6.4276986,1.046653263336481,True,0.03617048,0.03617048,-1.1935160160064697,False
MCM9,ENSG00000111877,6,118935162,118813442,-,-0.0532,2.9702864,6.290432,0.8884053157536383,True,0.57876736,0.57876736,-0.13738250732421875,False
TBC1D32,ENSG00000146350,6,121334745,121079494,-,-0.0639,0.9810605,5.2731757,0.9140282664713335,True,1.1367208,1.1367208,-0.6194921731948853,False
SAMD3,ENSG00000164483,6,130365425,130144315,-,0.0564,1.0141088,5.276274,0.9175888733002456,True,3.5038023,3.5038023,-1.429527997970581,False
EPB41L2,ENSG00000079819,6,131063322,130839347,-,-0.0755,2.2984586,6.52883,1.292319602555457,True,0.49086633,0.49086633,-1.3423099517822266,False
MED23,ENSG00000112282,6,131628242,131573966,-,-0.0998,3.4042785,6.565145,1.0126783164686866,True,0.082332075,0.082332075,-3.303666591644287,False
VNN2,ENSG00000112303,6,132763459,132743870,-,-0.2346,3.291786,6.804848,1.3100371458469557,True,0.06706851,0.06706851,-0.7737305164337158,False
SLC18B1,ENSG00000146409,6,132813339,132769370,-,-0.1315,2.3867443,6.6874638,1.4673820322116893,True,0.105448745,0.105448745,0.7470812499523163,True
ZBTB2,ENSG00000181472,6,151391559,151364115,-,-0.1831,4.0186224,7.027084,1.4643213013783112,True,0.017206173,0.017206173,-0.4817308187484741,False
DLL1,ENSG00000198719,6,170306565,170282206,-,0.051,0.1966582,4.3229766,1.100893503300741,True,0.3272895,0.3272895,0.9999999999999992,True
WRNIP1,ENSG00000124535,6,2786952,2765393,+,-0.0014,2.4329014,6.326337,1.0688554334453362,True,0.40499026,0.40499026,-0.3410663604736328,False
RIPK1,ENSG00000137275,6,3115187,3063991,+,-0.1368,3.5453856,7.107079,1.6849633687019174,True,0.08196108,0.08196108,-0.9042514562606812,False
AL359643.3,ENSG00000272142,6,5080946,5003774,+,0.0134,0.6242971,5.408059,1.0690286380166083,True,0.04655828,0.04655828,-0.12352323532104492,False
FARS2,ENSG00000145982,6,5829192,5261044,+,-0.0982,4.4728193,7.284637,1.7763025571767594,True,0.270851,0.270851,-0.5593529939651489,False
LY86,ENSG00000112799,6,6654983,6588108,+,-0.2714,4.044629,7.1126175,1.5735113277741428,True,0.057298668,0.057298668,-0.353979229927063,False
EDN1,ENSG00000078401,6,12297194,12290361,+,-0.0719,0.71364367,5.889906,1.6227397128483492,True,0.2812044,0.2812044,0.9999999999999931,True
CD83,ENSG00000112149,6,14136918,14117256,+,-0.3075,5.1603627,8.070148,2.353492276314602,True,0.12124627,0.12124627,0.7298818826675415,True
RNF144B,ENSG00000137393,6,18468874,18387350,+,-0.1606,1.9527588,6.1593056,1.0830342430358073,True,0.03229931,0.03229931,0.593370795249939,True
ALDH5A1,ENSG00000112294,6,24537207,24494867,+,-0.0912,3.2032204,6.548109,0.9915447065644556,True,0.06436212,0.06436212,-0.0011987686157226562,False
TRIM38,ENSG00000112343,6,25991231,25962802,+,-0.2883,4.8261747,6.916807,0.9305292210776689,True,0.032923874,0.032923874,-0.3524036407470703,False
HFE,ENSG00000010704,6,26098343,26087281,+,-0.0494,0.9085407,5.4204426,1.0832590103383761,True,0.21873419,0.21873419,-0.524167537689209,False
BTN3A3,ENSG00000111801,6,26453415,26440472,+,-0.1313,4.1165013,7.0262666,1.432766630540864,True,0.013827921,0.013827921,-0.36771202087402344,False
BTN2A1,ENSG00000112763,6,26476621,26457904,+,-0.1232,3.642641,6.576083,0.8885853753921132,True,0.15965669,0.15965669,-0.6480906009674072,False
ZNF391,ENSG00000124613,6,27403904,27374615,+,-0.109,2.0498369,6.8437457,1.6398491435488676,True,0.01333101,0.01333101,-0.3025331497192383,False
ZNF192P1,ENSG00000226314,6,28169594,28161769,+,0.0105,1.1932818,5.885289,1.1415024831553133,True,0.058438703,0.058438703,-0.08390533924102783,False
ZSCAN9,ENSG00000137185,6,28233482,28224886,+,-0.1182,3.1078792,7.2384534,1.8479371177414239,True,0.0060456228,0.0060456228,-0.240830659866333,False
ZKSCAN3,ENSG00000189298,6,28369172,28349947,+,-0.0795,3.0326333,6.3206053,0.9231906300012548,True,0.015390315,0.015390315,-0.6576617956161499,False
HCP5,ENSG00000206337,6,31478903,31400700,+,-0.0703,2.1797602,7.4999046,2.3639624247145052,True,0.17041528,0.17041528,-2.574934244155884,False
NFKBIL1,ENSG00000204498,6,31558829,31546870,+,-0.0824,2.393089,7.223349,2.058765724924041,True,0.059663326,0.059663326,-0.6697385311126709,False
LTA,ENSG00000226979,6,31574324,31572054,+,-0.1426,2.8090792,7.088541,1.8085059579015184,True,0.040269367,0.040269367,-2.036409854888916,False
LST1,ENSG00000204482,6,31588909,31586124,+,-0.1192,1.1825764,5.6790614,0.9095775545535657,True,0.001541666,0.001541666,0.013564825057983398,False
C2,ENSG00000166278,6,31945672,31897785,+,-0.0612,0.41541803,4.3014297,1.0823897528865032,True,4.8745575,4.8745575,0.9304010346531868,True
B3GALT4,ENSG00000235863,6,33284832,33277123,+,-0.1587,4.217477,7.2853293,1.7772231468790627,True,0.00040053274,0.00040053274,-0.5934938192367554,False
ITPR3,ENSG00000096433,6,33696574,33620365,+,-0.0447,3.6534545,6.9524794,1.3690830938053635,True,0.13641652,0.13641652,-1.2443222999572754,False
UHRF1BP1,ENSG00000065060,6,34883138,34792015,+,-0.0444,3.2037802,6.924194,1.458088946683587,True,0.0884992,0.0884992,-1.0961730480194092,False
ZNF76,ENSG00000065029,6,35295985,35258909,+,-0.1567,4.8572865,7.6595473,1.8304192703863735,True,0.06342304,0.06342304,0.4117286801338196,True
TBC1D22B,ENSG00000065491,6,37332970,37257772,+,0.0011,1.9328034,6.208923,1.1382086610522775,True,0.22427806,0.22427806,-0.013810396194458008,False
CMTR1,ENSG00000137200,6,37482827,37433219,+,-0.0857,3.8255825,6.600735,0.9200554923783383,True,0.28195006,0.28195006,-1.783243179321289,False
BYSL,ENSG00000112578,6,41933046,41921499,+,-0.0871,4.6539917,8.427313,2.760629586180329,True,0.0062239617,0.0062239617,-3.358086585998535,False
BICRAL,ENSG00000112624,6,42868560,42746958,+,-0.1394,3.0266507,7.025968,1.7363686769801323,True,0.8217237,0.8217237,-0.12568485736846924,False
AL035587.1,ENSG00000231113,6,42948360,42940364,+,-0.0733,1.5942899,6.509016,1.4719122159886422,True,0.4087233,0.4087233,0.18727660179138184,True
TMEM63B,ENSG00000137216,6,44155519,44126914,+,-0.0462,1.9233935,6.302328,1.2420752784484266,True,0.02985137,0.02985137,-0.33717644214630127,False
ENPP4,ENSG00000001561,6,46146688,46129989,+,-0.0449,2.2410128,6.16985,0.8961620473966426,True,0.009541045,0.009541045,0.40432578325271606,False
AL121949.1,ENSG00000218048,6,63443580,63440766,+,-0.085,0.37255564,5.0540104,1.7286823854751199,True,2.5034308,2.5034308,0.9999999999999958,True
COL19A1,ENSG00000082293,6,70212468,69866556,+,-0.07,1.4969981,5.8044267,1.0505640328356236,True,0.27564853,0.27564853,0.22625774145126343,True
FAM135A,ENSG00000082269,6,70561174,70412941,+,-0.0904,1.9342542,6.9014244,1.9082702532042881,True,0.78529394,0.78529394,0.10044115781784058,True
MYO6,ENSG00000196586,6,75919537,75749192,+,-0.0822,2.018866,6.589461,1.561366833176366,True,0.05859994,0.05859994,-0.6438107490539551,False
DOP1A,ENSG00000083097,6,83171350,83067666,+,-0.1424,2.6713314,6.8683877,1.5547020187512088,True,0.08971764,0.08971764,-1.6151607036590576,False
NT5E,ENSG00000135318,6,85495791,85449584,+,-0.192,3.0645447,6.671724,1.1448924799001094,True,0.28623348,0.28623348,0.6878783404827118,True
AL589740.1,ENSG00000271860,6,98400869,97283303,+,-0.0708,0.37113577,5.049438,1.7247557591728178,True,1.4417543,1.4417543,0.9409700483083725,True
AL513550.1,ENSG00000228506,6,99432323,99424922,+,-0.0735,1.7245723,6.805454,1.8015509293651175,True,0.008926604,0.008926604,-0.48883056640625,False
CRYBG1,ENSG00000112297,6,106571978,106360808,+,-0.184,3.3832846,6.947813,1.4873892265667639,True,0.21810839,0.21810839,0.6028882563114166,True
SOBP,ENSG00000112320,6,107661306,107490106,+,-0.0842,1.5531892,6.619622,1.594906283109534,True,0.55824614,0.55824614,-0.12869608402252197,False
ARMC2,ENSG00000118690,6,108974476,108848416,+,-0.0688,1.8895005,6.056383,0.9685845089303149,True,0.24121176,0.24121176,-1.3929846286773682,False
SMPD2,ENSG00000135587,6,109443919,109440724,+,-0.041,3.4409995,6.7076488,1.1894583872022828,True,0.08155901,0.08155901,0.3298378586769104,True
FIG4,ENSG00000112367,6,109825428,109691312,+,-0.1466,3.4856234,6.999665,1.551712843847699,True,0.11328639,0.11328639,0.2885933518409729,True
AL590550.1,ENSG00000287097,6,115002280,114822994,+,-0.0196,0.5749511,5.586316,1.2738714776697122,True,0.11989534,0.11989534,-0.25722718238830566,False
RSPH4A,ENSG00000111834,6,116632985,116616479,+,-0.0249,0.8071608,5.403024,1.063242788908193,True,0.38254878,0.38254878,-0.22697365283966064,False
